Session,Date,Treatment,Protocol,Stage,dayspost,Trial,ID,Latency,Reason,Mode,Scoring,Force,TargetForce,RampDuration,CutoffTime,LegacyMode,TouchPause,TouchForce,TimeThreshold
360,2024-05-06 18:10:00,PGM,AMN,POST,10,C,DW 24X,3.5,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
361,2024-05-06 18:11:00,PGM,AMN,POST,10,C,DW 24X,2.6,Detection,Ramp,Auto,39.51,45,3,5,OFF,1.2,0.1,0
362,2024-05-06 18:11:00,PGM,AMN,POST,10,C,DW 24X,1.7,Detection,Ramp,Auto,25.54,45,3,5,OFF,1.2,0.1,0
363,2024-05-06 18:11:00,PGM,AMN,POST,10,I,DW 24X,2.6,Detection,Ramp,Auto,40.01,45,3,5,OFF,1.2,0.1,0
364,2024-05-06 18:12:00,PGM,AMN,POST,10,I,DW 24X,0.7,Detection,Ramp,Auto,11.57,45,3,5,OFF,1.2,0.1,0
365,2024-05-06 18:12:00,PGM,AMN,POST,10,I,DW 24X,3.5,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
366,2024-05-06 18:12:00,PGM,AMN,POST,10,I,DW 24X,0.6,Detection,Ramp,Auto,10.08,45,3,5,OFF,1.2,0.1,0
367,2024-05-06 18:12:00,PGM,AMN,POST,10,I,DW 24X,1.0,Detection,Ramp,Auto,16.06,45,3,5,OFF,1.2,0.1,0
368,2024-05-06 18:12:00,PGM,AMN,POST,10,I,DW 24X,0.6,Detection,Ramp,Auto,9.58,45,3,5,OFF,1.2,0.1,0
369,2024-05-06 18:13:00,PGM,AMN,POST,10,I,DW 24X,0.9,Detection,Ramp,Auto,14.57,45,3,5,OFF,1.2,0.1,0
370,2024-05-06 18:13:00,PGM,AMN,POST,10,I,DW 24X,1.9,Detection,Ramp,Auto,29.04,45,3,5,OFF,1.2,0.1,0
371,2024-05-06 18:13:00,PGM,AMN,POST,10,I,DW 24X,0.8,Detection,Ramp,Auto,12.57,45,3,5,OFF,1.2,0.1,0
372,2024-05-07 15:59:00,PGM,AMN,PRE,0,C,DW 270,8.0,Cutoff,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
373,2024-05-07 15:59:00,PGM,AMN,PRE,0,C,DW 270,6.7,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
374,2024-05-07 16:00:00,PGM,AMN,PRE,0,C,DW 270,6.9,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
375,2024-05-07 16:00:00,PGM,AMN,PRE,0,C,DW 270,2.4,Detection,Ramp,Auto,36.02,45,3,5,OFF,1.2,0.1,0
376,2024-05-07 16:01:00,PGM,AMN,PRE,0,C,DW 270,6.4,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
377,2024-05-07 16:01:00,PGM,AMN,PRE,0,C,DW 270,3.5,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
378,2024-05-07 16:02:00,PGM,AMN,PRE,0,C,DW 270,2.4,Detection,Ramp,Auto,36.52,45,3,5,OFF,1.2,0.1,0
379,2024-05-07 16:03:00,PGM,AMN,PRE,0,C,DW 270,5.7,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
380,2024-05-07 16:03:00,PGM,AMN,PRE,0,C,DW 270,8.0,Cutoff,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
381,2024-05-07 16:03:00,PGM,AMN,PRE,0,C,DW 270,8.0,Cutoff,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
382,2024-05-07 16:04:00,PGM,AMN,PRE,0,I,DW 270,8.0,Cutoff,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
383,2024-05-07 16:05:00,PGM,AMN,PRE,0,I,DW 270,8.0,Cutoff,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
384,2024-05-07 16:05:00,PGM,AMN,PRE,0,I,DW 270,3.9,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
385,2024-05-07 16:05:00,PGM,AMN,PRE,0,I,DW 270,0.0,Detection,Ramp,Auto,1.6,45,3,5,OFF,1.2,0.1,0
386,2024-05-07 16:06:00,PGM,AMN,PRE,0,I,DW 270,8.0,Cutoff,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
387,2024-05-07 16:06:00,PGM,AMN,PRE,0,I,DW 270,5.2,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
388,2024-05-07 16:06:00,PGM,AMN,PRE,0,I,DW 270,4.0,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
389,2024-05-07 16:07:00,PGM,AMN,PRE,0,I,DW 270,8.0,Cutoff,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
390,2024-05-10 15:15:00,PGM,AMN,POST,14,C,DW 24X,3.1,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
391,2024-05-10 15:15:00,PGM,AMN,POST,14,C,DW 24X,6.9,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
392,2024-05-10 15:15:00,PGM,AMN,POST,14,C,DW 24X,3.5,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
393,2024-05-10 15:16:00,PGM,AMN,POST,14,C,DW 24X,1.7,Detection,Ramp,Auto,26.04,45,3,5,OFF,1.2,0.1,0
394,2024-05-10 15:16:00,PGM,AMN,POST,14,C,DW 24X,2.1,Detection,Ramp,Auto,32.03,45,3,5,OFF,1.2,0.1,0
395,2024-05-10 15:17:00,PGM,AMN,POST,14,C,DW 24X,2.7,Detection,Ramp,Auto,41.01,45,3,5,OFF,1.2,0.1,0
396,2024-05-10 15:17:00,PGM,AMN,POST,14,I,DW 24X,2.6,Detection,Ramp,Auto,39.01,45,3,5,OFF,1.2,0.1,0
397,2024-05-10 15:17:00,PGM,AMN,POST,14,I,DW 24X,1.5,Detection,Ramp,Auto,22.55,45,3,5,OFF,1.2,0.1,0
398,2024-05-10 15:17:00,PGM,AMN,POST,14,I,DW 24X,1.2,Detection,Ramp,Auto,19.06,45,3,5,OFF,1.2,0.1,0
399,2024-05-10 15:18:00,PGM,AMN,POST,14,I,DW 24X,0.1,Detection,Ramp,Auto,2.59,45,3,5,OFF,1.2,0.1,0
400,2024-05-10 15:18:00,PGM,AMN,POST,14,I,DW 24X,1.5,Detection,Ramp,Auto,23.05,45,3,5,OFF,1.2,0.1,0
401,2024-05-10 15:18:00,PGM,AMN,POST,14,I,DW 24X,1.3,Detection,Ramp,Auto,20.06,45,3,5,OFF,1.2,0.1,0
402,2024-05-10 15:18:00,PGM,AMN,POST,14,I,DW 24X,0.3,Detection,Ramp,Auto,6.09,45,3,5,OFF,1.2,0.1,0
403,2024-05-10 15:19:00,PGM,AMN,POST,14,I,DW 24X,2.7,Detection,Ramp,Auto,40.51,45,3,5,OFF,1.2,0.1,0
404,2024-05-10 15:19:00,PGM,AMN,POST,14,C,DW 24X,2.2,Detection,Ramp,Auto,32.03,45,3,5,OFF,1.2,0.1,0
405,2024-05-10 15:19:00,PGM,AMN,POST,14,C,DW 24X,1.2,Detection,Ramp,Auto,19.06,45,3,5,OFF,1.2,0.1,0
406,2024-05-10 15:19:00,PGM,AMN,POST,14,C,DW 24X,2.3,Detection,Ramp,Auto,35.02,45,3,5,OFF,1.2,0.1,0
407,2024-05-10 15:36:00,PGM,AMN,POST,3,I,DW 270,5.4,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
408,2024-05-10 15:36:00,PGM,AMN,POST,3,I,DW 270,2.9,Detection,Ramp,Auto,43.5,45,3,5,OFF,1.2,0.1,0
409,2024-05-10 15:36:00,PGM,AMN,POST,3,I,DW 270,3.7,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
410,2024-05-10 15:36:00,PGM,AMN,POST,3,I,DW 270,2.6,Detection,Ramp,Auto,39.01,45,3,5,OFF,1.2,0.1,0
411,2024-05-10 15:36:00,PGM,AMN,POST,3,I,DW 270,2.3,Detection,Ramp,Auto,35.02,45,3,5,OFF,1.2,0.1,0
412,2024-05-10 15:37:00,PGM,AMN,POST,3,I,DW 270,1.6,Detection,Ramp,Auto,24.55,45,3,5,OFF,1.2,0.1,0
413,2024-05-10 15:37:00,PGM,AMN,POST,3,I,DW 270,2.4,Detection,Ramp,Auto,37.02,45,3,5,OFF,1.2,0.1,0
414,2024-05-10 15:37:00,PGM,AMN,POST,3,I,DW 270,3.6,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
415,2024-05-10 15:37:00,PGM,AMN,POST,3,I,DW 270,1.6,Detection,Ramp,Auto,25.04,45,3,5,OFF,1.2,0.1,0
416,2024-05-10 15:37:00,PGM,AMN,POST,3,I,DW 270,2.0,Detection,Ramp,Auto,30.03,45,3,5,OFF,1.2,0.1,0
417,2024-05-10 15:38:00,PGM,AMN,POST,3,I,DW 270,3.0,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
418,2024-05-10 15:38:00,PGM,AMN,POST,3,I,DW 270,1.2,Detection,Ramp,Auto,19.06,45,3,5,OFF,1.2,0.1,0
419,2024-05-10 15:38:00,PGM,AMN,POST,3,I,DW 270,3.7,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
420,2024-05-10 15:39:00,PGM,AMN,POST,3,C,DW 270,1.4,Detection,Ramp,Auto,21.55,45,3,5,OFF,1.2,0.1,0
421,2024-05-10 15:39:00,PGM,AMN,POST,3,C,DW 270,8.0,Cutoff,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
422,2024-05-10 15:39:00,PGM,AMN,POST,3,C,DW 270,4.0,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
423,2024-05-10 15:39:00,PGM,AMN,POST,3,C,DW 270,2.6,Detection,Ramp,Auto,40.01,45,3,5,OFF,1.2,0.1,0
424,2024-05-10 15:40:00,PGM,AMN,POST,3,C,DW 270,0.3,Detection,Ramp,Auto,4.59,45,3,5,OFF,1.2,0.1,0
425,2024-05-10 15:40:00,PGM,AMN,POST,3,C,DW 270,1.5,Detection,Ramp,Auto,23.05,45,3,5,OFF,1.2,0.1,0
426,2024-05-10 15:40:00,PGM,AMN,POST,3,C,DW 270,3.2,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
427,2024-05-10 15:41:00,PGM,AMN,POST,3,C,DW 270,1.9,Detection,Ramp,Auto,28.54,45,3,5,OFF,1.2,0.1,0
428,2024-05-10 15:41:00,PGM,AMN,POST,3,C,DW 270,2.6,Detection,Ramp,Auto,39.51,45,3,5,OFF,1.2,0.1,0
429,2024-05-10 15:41:00,PGM,AMN,POST,3,C,DW 270,0.9,Detection,Ramp,Auto,14.07,45,3,5,OFF,1.2,0.1,0
430,2024-05-10 16:02:00,BPR,AMN,PRE,0,C,DW 291,8.0,Cutoff,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
431,2024-05-10 16:02:00,BPR,AMN,PRE,0,C,DW 291,4.3,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
432,2024-05-10 16:03:00,BPR,AMN,PRE,0,C,DW 291,2.7,Detection,Ramp,Auto,40.51,45,3,5,OFF,1.2,0.1,0
433,2024-05-10 16:03:00,BPR,AMN,PRE,0,C,DW 291,1.4,Detection,Ramp,Auto,22.05,45,3,5,OFF,1.2,0.1,0
434,2024-05-10 16:05:00,BPR,AMN,PRE,0,C,DW 291,7.2,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
435,2024-05-10 16:06:00,BPR,AMN,PRE,0,C,DW 291,1.7,Detection,Ramp,Auto,26.54,45,3,5,OFF,1.2,0.1,0
436,2024-05-10 16:06:00,BPR,AMN,PRE,0,C,DW 291,2.5,Detection,Ramp,Auto,37.52,45,3,5,OFF,1.2,0.1,0
437,2024-05-10 16:06:00,BPR,AMN,PRE,0,C,DW 291,8.0,Cutoff,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
438,2024-05-10 16:07:00,BPR,AMN,PRE,0,C,DW 291,3.0,Detection,Ramp,Auto,44.0,45,3,5,OFF,1.2,0.1,0
439,2024-05-10 16:08:00,BPR,AMN,PRE,0,C,DW 291,3.2,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
440,2024-05-10 16:09:00,BPR,AMN,PRE,0,I,DW 291,2.4,Detection,Ramp,Auto,36.02,45,3,5,OFF,1.2,0.1,0
441,2024-05-10 16:09:00,BPR,AMN,PRE,0,I,DW 291,5.8,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
442,2024-05-10 16:09:00,BPR,AMN,PRE,0,I,DW 291,6.0,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
443,2024-05-10 16:10:00,BPR,AMN,PRE,0,I,DW 291,8.0,Cutoff,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
444,2024-05-10 16:10:00,BPR,AMN,PRE,0,I,DW 291,3.4,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
445,2024-05-10 16:10:00,BPR,AMN,PRE,0,I,DW 291,1.7,Detection,Ramp,Auto,25.04,45,3,5,OFF,1.2,0.1,0
446,2024-05-10 16:11:00,BPR,AMN,PRE,0,I,DW 291,5.5,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
447,2024-05-14 15:22:00,PGM,AMN,POST,18,I,DW 24X,1.3,Detection,Ramp,Auto,19.56,45,3,5,OFF,1.2,0.1,0
448,2024-05-14 15:22:00,PGM,AMN,POST,18,I,DW 24X,3.4,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
449,2024-05-14 15:22:00,PGM,AMN,POST,18,I,DW 24X,2.7,Detection,Ramp,Auto,40.51,45,3,5,OFF,1.2,0.1,0
450,2024-05-14 15:22:00,PGM,AMN,POST,18,I,DW 24X,2.5,Detection,Ramp,Auto,39.01,45,3,5,OFF,1.2,0.1,0
451,2024-05-14 15:23:00,PGM,AMN,POST,18,I,DW 24X,2.0,Detection,Ramp,Auto,30.03,45,3,5,OFF,1.2,0.1,0
452,2024-05-14 15:23:00,PGM,AMN,POST,18,I,DW 24X,1.2,Detection,Ramp,Auto,19.06,45,3,5,OFF,1.2,0.1,0
453,2024-05-14 15:23:00,PGM,AMN,POST,18,C,DW 24X,2.8,Detection,Ramp,Auto,42.01,45,3,5,OFF,1.2,0.1,0
454,2024-05-14 15:24:00,PGM,AMN,POST,18,C,DW 24X,2.5,Detection,Ramp,Auto,37.02,45,3,5,OFF,1.2,0.1,0
455,2024-05-14 15:24:00,PGM,AMN,POST,18,C,DW 24X,3.0,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
456,2024-05-14 15:24:00,PGM,AMN,POST,18,C,DW 24X,6.2,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
457,2024-05-14 15:25:00,PGM,AMN,POST,18,I,DW 24X,1.5,Detection,Ramp,Auto,23.05,45,3,5,OFF,1.2,0.1,0
458,2024-05-14 15:25:00,PGM,AMN,POST,18,I,DW 24X,0.7,Detection,Ramp,Auto,12.07,45,3,5,OFF,1.2,0.1,0
459,2024-05-14 15:25:00,PGM,AMN,POST,18,I,DW 24X,8.0,Cutoff,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
460,2024-05-14 15:25:00,PGM,AMN,POST,18,I,DW 24X,4.9,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
461,2024-05-14 15:26:00,PGM,AMN,POST,18,I,DW 24X,1.4,Detection,Ramp,Auto,21.05,45,3,5,OFF,1.2,0.1,0
462,2024-05-14 15:26:00,PGM,AMN,POST,18,I,DW 24X,1.4,Detection,Ramp,Auto,20.55,45,3,5,OFF,1.2,0.1,0
463,2024-05-14 15:27:00,PGM,AMN,POST,18,I,DW 24X,0.5,Detection,Ramp,Auto,8.08,45,3,5,OFF,1.2,0.1,0
464,2024-05-14 15:27:00,PGM,AMN,POST,18,I,DW 24X,1.9,Detection,Ramp,Auto,29.04,45,3,5,OFF,1.2,0.1,0
465,2024-05-14 15:27:00,PGM,AMN,POST,18,C,DW 24X,2.5,Detection,Ramp,Auto,38.02,45,3,5,OFF,1.2,0.1,0
466,2024-05-14 15:27:00,PGM,AMN,POST,18,C,DW 24X,5.3,Manual Stop,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
467,2024-05-14 15:27:00,PGM,AMN,POST,18,C,DW 24X,2.9,Detection,Ramp,Auto,43.0,45,3,5,OFF,1.2,0.1,0
468,2024-05-14 15:28:00,PGM,AMN,POST,18,C,DW 24X,0.6,Detection,Ramp,Auto,10.08,45,3,5,OFF,1.2,0.1,0
469,2024-05-14 15:28:00,PGM,AMN,POST,18,C,DW 24X,8.0,Cutoff,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
470,2024-05-14 15:28:00,PGM,AMN,POST,18,C,DW 24X,8.0,Cutoff,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
471,2024-05-14 15:28:00,PGM,AMN,POST,18,C,DW 24X,8.0,Cutoff,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
472,2024-05-14 15:28:00,PGM,AMN,POST,18,C,DW 24X,8.0,Cutoff,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
473,2024-05-14 15:29:00,PGM,AMN,POST,18,C,DW 24X,8.0,Cutoff,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
474,2024-05-16 21:27:00,BPR,AMN,POST,6,C,DW 291,2.4,Detection,Ramp,Auto,36.02,45,3,5,OFF,1.2,0.1,0
475,2024-05-16 21:27:00,BPR,AMN,POST,6,C,DW 291,3.0,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
476,2024-05-16 21:27:00,BPR,AMN,POST,6,C,DW 291,8.0,Cutoff,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
477,2024-05-16 21:27:00,BPR,AMN,POST,6,C,DW 291,8.0,Cutoff,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
478,2024-05-16 21:28:00,BPR,AMN,POST,6,C,DW 291,8.0,Cutoff,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
479,2024-05-16 21:28:00,BPR,AMN,POST,6,C,DW 291,1.9,Detection,Ramp,Auto,29.04,45,3,5,OFF,1.2,0.1,0
480,2024-05-16 21:28:00,BPR,AMN,POST,6,C,DW 291,3.9,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
481,2024-05-16 21:29:00,BPR,AMN,POST,6,I,DW 291,8.0,Cutoff,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
482,2024-05-16 21:29:00,BPR,AMN,POST,6,I,DW 291,3.6,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
483,2024-05-16 21:29:00,BPR,AMN,POST,6,I,DW 291,3.4,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
484,2024-05-16 21:29:00,BPR,AMN,POST,6,I,DW 291,1.7,Detection,Ramp,Auto,25.04,45,3,5,OFF,1.2,0.1,0
485,2024-05-16 21:29:00,BPR,AMN,POST,6,I,DW 291,0.3,Manual Stop,Ramp,Auto,4.09,45,3,5,OFF,1.2,0.1,0
486,2024-05-16 21:30:00,BPR,AMN,POST,6,I,DW 291,5.4,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
487,2024-05-16 21:30:00,BPR,AMN,POST,6,I,DW 291,8.0,Cutoff,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
488,2024-05-16 21:30:00,BPR,AMN,POST,6,I,DW 291,8.0,Cutoff,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
489,2024-05-16 21:31:00,BPR,AMN,POST,6,I,DW 291,3.0,Detection,Ramp,Auto,44.0,45,3,5,OFF,1.2,0.1,0
490,2024-05-16 21:31:00,BPR,AMN,POST,6,I,DW 291,3.2,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
491,2024-05-16 21:31:00,BPR,AMN,POST,6,I,DW 291,2.8,Detection,Ramp,Auto,42.01,45,3,5,OFF,1.2,0.1,0
492,2024-05-16 21:31:00,BPR,AMN,POST,6,I,DW 291,3.1,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
493,2024-05-16 21:31:00,BPR,AMN,POST,6,I,DW 291,1.4,Detection,Ramp,Auto,21.55,45,3,5,OFF,1.2,0.1,0
494,2024-05-16 21:31:00,BPR,AMN,POST,6,I,DW 291,2.4,Detection,Ramp,Auto,36.02,45,3,5,OFF,1.2,0.1,0
495,2024-05-16 21:31:00,BPR,AMN,POST,6,I,DW 291,1.5,Detection,Ramp,Auto,23.05,45,3,5,OFF,1.2,0.1,0
496,2024-05-16 21:32:00,BPR,AMN,POST,6,I,DW 291,0.7,Detection,Ramp,Auto,11.57,45,3,5,OFF,1.2,0.1,0
497,2024-05-16 21:33:00,BPR,AMN,POST,6,I,DW 291,8.0,Cutoff,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
498,2024-05-16 21:36:00,BPR,AMN,POST,6,C,DW 291,8.0,Cutoff,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
499,2024-05-16 21:36:00,BPR,AMN,POST,6,C,DW 291,6.0,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
500,2024-05-16 21:36:00,BPR,AMN,POST,6,C,DW 291,3.5,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
501,2024-05-16 21:36:00,BPR,AMN,POST,6,C,DW 291,2.8,Detection,Ramp,Auto,42.51,45,3,5,OFF,1.2,0.1,0
502,2024-05-16 21:37:00,BPR,AMN,POST,6,C,DW 291,3.3,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
503,2024-05-16 21:37:00,BPR,AMN,POST,6,C,DW 291,2.2,Detection,Ramp,Auto,31.53,45,3,5,OFF,1.2,0.1,0
504,2024-05-16 21:37:00,BPR,AMN,POST,6,C,DW 291,1.7,Detection,Ramp,Auto,26.04,45,3,5,OFF,1.2,0.1,0
505,2024-05-16 21:37:00,BPR,AMN,POST,6,C,DW 291,4.4,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
506,2024-05-16 21:37:00,BPR,AMN,POST,6,C,DW 291,2.9,Detection,Ramp,Auto,43.0,45,3,5,OFF,1.2,0.1,0
507,2024-05-16 21:38:00,BPR,AMN,POST,6,C,DW 291,3.1,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
508,2024-05-16 21:38:00,BPR,AMN,POST,6,I,DW 291,2.6,Detection,Ramp,Auto,39.51,45,3,5,OFF,1.2,0.1,0
509,2024-05-16 21:39:00,BPR,AMN,POST,6,I,DW 291,0.5,Detection,Ramp,Auto,8.08,45,3,5,OFF,1.2,0.1,0
510,2024-05-16 21:39:00,BPR,AMN,POST,6,I,DW 291,2.0,Detection,Ramp,Auto,31.03,45,3,5,OFF,1.2,0.1,0
511,2024-05-16 21:39:00,BPR,AMN,POST,6,I,DW 291,2.5,Detection,Ramp,Auto,37.52,45,3,5,OFF,1.2,0.1,0
512,2024-05-16 21:40:00,BPR,AMN,POST,6,I,DW 291,2.2,Detection,Ramp,Auto,33.53,45,3,5,OFF,1.2,0.1,0
513,2024-05-16 21:40:00,BPR,AMN,POST,6,I,DW 291,1.7,Detection,Ramp,Auto,25.04,45,3,5,OFF,1.2,0.1,0
514,2024-05-16 21:40:00,BPR,AMN,POST,6,I,DW 291,0.9,Detection,Ramp,Auto,14.07,45,3,5,OFF,1.2,0.1,0
515,2024-05-16 21:44:00,PGM,AMN,POST,9,I,DW 270,7.1,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
516,2024-05-16 21:45:00,PGM,AMN,POST,9,I,DW 270,2.2,Detection,Ramp,Auto,33.53,45,3,5,OFF,1.2,0.1,0
517,2024-05-16 21:45:00,PGM,AMN,POST,9,I,DW 270,8.0,Cutoff,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
518,2024-05-16 21:45:00,PGM,AMN,POST,9,I,DW 270,4.4,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
519,2024-05-16 21:46:00,PGM,AMN,POST,9,I,DW 270,3.8,Manual Stop,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
520,2024-05-16 21:46:00,PGM,AMN,POST,9,I,DW 270,2.8,Detection,Ramp,Auto,43.0,45,3,5,OFF,1.2,0.1,0
521,2024-05-16 21:46:00,PGM,AMN,POST,9,I,DW 270,2.6,Detection,Ramp,Auto,39.51,45,3,5,OFF,1.2,0.1,0
522,2024-05-16 21:46:00,PGM,AMN,POST,9,I,DW 270,0.6,Detection,Ramp,Auto,9.08,45,3,5,OFF,1.2,0.1,0
523,2024-05-16 21:46:00,PGM,AMN,POST,9,I,DW 270,0.2,Detection,Ramp,Auto,3.59,45,3,5,OFF,1.2,0.1,0
524,2024-05-16 21:46:00,PGM,AMN,POST,9,I,DW 270,3.0,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
525,2024-05-16 21:47:00,PGM,AMN,POST,9,I,DW 270,6.0,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
526,2024-05-16 21:47:00,PGM,AMN,POST,9,I,DW 270,3.2,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
527,2024-05-16 21:47:00,PGM,AMN,POST,9,I,DW 270,3.1,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
528,2024-05-16 21:48:00,PGM,AMN,POST,9,I,DW 270,4.7,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
529,2024-05-16 21:48:00,PGM,AMN,POST,9,I,DW 270,3.2,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
530,2024-05-16 21:48:00,PGM,AMN,POST,9,I,DW 270,1.5,Detection,Ramp,Auto,23.55,45,3,5,OFF,1.2,0.1,0
531,2024-05-16 21:48:00,PGM,AMN,POST,9,I,DW 270,4.8,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
532,2024-05-16 21:49:00,PGM,AMN,POST,9,C,DW 270,0.9,Detection,Ramp,Auto,15.07,45,3,5,OFF,1.2,0.1,0
533,2024-05-16 21:49:00,PGM,AMN,POST,9,C,DW 270,4.2,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
534,2024-05-16 21:49:00,PGM,AMN,POST,9,C,DW 270,2.1,Detection,Ramp,Auto,30.53,45,3,5,OFF,1.2,0.1,0
535,2024-05-16 21:49:00,PGM,AMN,POST,9,C,DW 270,0.2,Detection,Ramp,Auto,3.59,45,3,5,OFF,1.2,0.1,0
536,2024-05-16 21:49:00,PGM,AMN,POST,9,C,DW 270,1.0,Detection,Ramp,Auto,16.56,45,3,5,OFF,1.2,0.1,0
537,2024-05-16 21:51:00,PGM,AMN,POST,9,C,DW 270,7.5,Detection,Ramp,Auto,45.0,45,3,5,OFF,1.2,0.1,0
538,2024-05-16 21:51:00,PGM,AMN,POST,9,C,DW 270,2.3,Detection,Ramp,Auto,34.52,45,3,5,OFF,1.2,0.1,0
539,2024-05-16 21:51:00,PGM,AMN,POST,9,C,DW 270,0.6,Detection,Ramp,Auto,9.08,45,3,5,OFF,1.2,0.1,0
